property_type,property_subtype,living_area_m2,bedrooms,bathrooms,postal_code,latitude,longitude,building_year,state_of_the_building,furnished,has_garage,parking_count,kitchen_equipped,has_elevator,facades,floors_total,has_garden,garden_area_m2,has_terrace,total_area_m2,epc_score,region,province,km_from_nearby_city,is_nearby_city_prestigious,floor_number,coord_swapped,urban_density,property_age,living_area_ratio,bedroom_density,average_room_size,living_area_squared,external_area_dominance_index
House,residence,165.0,4.0,2.0,5170,50.37825,4.89876,1980.0,Excellent,0,1,1.0,Super equipped,0,4.0,1.0,1,600.0,1,1214.0,C,Wallonia,Namur,10.1,0,,False,244.60991460094834,46.0,0.13591433278418452,0.024242424242424242,41.25,27225.0,0.8640856672158155
Apartment,apartment,98.0,2.0,1.0,9470,50.88399,4.07438,,Excellent,0,0,,,1,,,0,,1,,B,Flanders,East Flanders,6.5,0,3.0,False,1533.1500425316233,,,0.02040816326530612,49.0,9604.0,
Apartment,studio,26.0,1.0,1.0,4960,50.4302211,6.0400343,1980.0,Normal,1,0,,,0,2.0,1.0,1,80000.0,1,,F,Wallonia,Liège,21.6,0,,False,129.43467104068205,46.0,,0.038461538461538464,26.0,676.0,
House,residence,299.0,3.0,2.0,2440,51.1669095,4.9886252,1945.0,Excellent,0,0,,,0,2.0,,0,,0,500.0,B,Flanders,Antwerp,0.3,0,,False,384.9668296496185,81.0,0.598,0.010033444816053512,99.66666666666667,89401.0,0.402
House,residence,104.0,2.0,1.0,1600,50.7631792,4.251915,1918.0,,0,0,,,0,2.0,3.0,0,,0,100.0,E,Flanders,Flemish Brabant,12.0,0,,False,903.227873148421,108.0,1.04,0.019230769230769232,52.0,10816.0,-0.040000000000000036
House,residence,165.0,5.0,,5580,50.1531605,5.219402,1962.0,Excellent,0,1,1.0,Super equipped,0,4.0,,1,,1,380.0,E,Wallonia,Namur,42.9,0,,False,76.78132392674699,64.0,0.4342105263157895,0.030303030303030304,33.0,27225.0,0.5657894736842105
House,residence,120.0,2.0,1.0,4870,50.5773963,5.6744872,1989.0,Excellent,0,0,,Fully equipped,0,4.0,1.0,1,125.0,1,449.0,C,Wallonia,Liège,9.1,0,,False,338.0263817714998,37.0,0.267260579064588,0.016666666666666666,60.0,14400.0,0.732739420935412
House,master-house,269.0,5.0,1.0,6560,50.4513685,4.3870571,,,0,1,1.0,,0,3.0,,1,,1,765.0,,Wallonia,Hainaut,6.1,0,,False,224.11785222498673,,0.3516339869281046,0.01858736059479554,53.8,72361.0,0.6483660130718953
House,residence,213.0,4.0,,8670,51.10096058,2.61990446,,New,0,1,1.0,,0,3.0,,1,,1,254.0,,Flanders,West Flanders,1.9,1,,False,426.07509778363584,,0.8385826771653543,0.018779342723004695,53.25,45369.0,0.16141732283464572
House,chalet,100.0,3.0,2.0,6940,50.3375163,5.5104824,1997.0,Normal,1,1,4.0,Fully equipped,0,4.0,1.0,1,1096.0,1,1096.0,E,Wallonia,Luxembourg,33.2,0,,False,73.28168569300765,29.0,0.09124087591240876,0.03,33.333333333333336,10000.0,0.9087591240875912
Apartment,apartment,70.0,2.0,1.0,1040,50.832177,4.388949,1904.0,Normal,0,0,,,0,,4.0,0,,0,,E,Brussels,Brussels Capital Region,3.3,0,2.0,False,10735.986323260111,122.0,,0.02857142857142857,35.0,4900.0,
House,residence,74.0,2.0,1.0,4190,50.40466255,5.5212591,1951.0,,0,1,,,0,4.0,,1,,1,861.0,G,Wallonia,Liège,25.7,0,,False,90.35646960789974,75.0,0.0859465737514518,0.02702702702702703,37.0,5476.0,0.9140534262485482
House,residence,190.0,3.0,1.0,5000,50.4686653,4.911834,,New,0,1,1.0,,0,4.0,,1,,0,1778.0,,Wallonia,Namur,3.1,0,,False,653.844532744602,,0.10686164229471316,0.015789473684210527,63.333333333333336,36100.0,0.8931383577052868
Apartment,apartment,84.0,2.0,1.0,6940,50.3475,5.478466,2023.0,,0,1,1.0,,0,,2.0,0,,1,,A,Wallonia,Luxembourg,32.5,0,,False,73.28168569300765,3.0,,0.023809523809523808,42.0,7056.0,
House,residence,253.0,5.0,1.0,3300,50.82927,4.992069,1955.0,To renovate,0,1,2.0,,0,3.0,,1,,0,879.0,F,Flanders,Flemish Brabant,13.8,0,,False,506.9319623583503,71.0,0.28782707622298065,0.019762845849802372,50.6,64009.0,0.7121729237770194
Apartment,apartment,84.0,2.0,,2050,51.2296884,4.3791973,,,0,1,,,0,,,0,,1,,B,Flanders,Antwerp,2.0,0,7.0,False,2699.1056940804588,,,0.023809523809523808,42.0,7056.0,
House,residence,430.0,5.0,1.0,3580,51.0678008,5.2013392,1989.0,Normal,0,0,,,0,4.0,,1,,1,967.0,B,Flanders,Limburg,17.8,0,,False,620.5969306431582,37.0,0.4446742502585315,0.011627906976744186,86.0,184900.0,0.5553257497414685
Apartment,apartment,82.0,2.0,1.0,7800,50.6283597,3.7803846,2012.0,Normal,0,0,,Fully equipped,0,2.0,1.0,0,,0,,C,Wallonia,Hainaut,22.9,0,,False,235.52185650278966,14.0,,0.024390243902439025,41.0,6724.0,
House,residence,284.0,5.0,2.0,2280,51.19333,4.717116,1962.0,To renovate,0,1,1.0,,0,4.0,,1,800.0,1,1745.0,D,Flanders,Antwerp,19.4,0,,False,409.22022234642264,64.0,0.16275071633237823,0.017605633802816902,56.8,80656.0,0.8372492836676217
Apartment,apartment,90.0,1.0,,5100,50.4563673,4.871877,1970.0,To renovate,0,0,,,1,3.0,6.0,0,,1,,D,Wallonia,Namur,1.2,0,,False,653.844532744602,56.0,,0.011111111111111112,90.0,8100.0,
House,residence,234.0,3.0,,1370,50.679681,4.9799848,1920.0,To renovate,0,1,1.0,Partially equipped,0,3.0,2.0,1,1162.0,1,1357.0,A++,Wallonia,Walloon Brabant,21.2,0,,False,202.55833893419282,106.0,0.17243920412675018,0.01282051282051282,78.0,54756.0,0.8275607958732498
House,residence,251.0,5.0,1.0,2440,51.16482,4.94771,1958.0,Normal,0,0,,,0,4.0,,1,,1,597.0,B,Flanders,Antwerp,3.0,0,,False,384.9668296496185,68.0,0.4204355108877722,0.0199203187250996,50.2,63001.0,0.5795644891122278
House,residence,329.0,4.0,2.0,6810,49.6881779,5.3594142,,To renovate,0,1,3.0,,0,,,1,530.0,1,745.0,G,Wallonia,Luxembourg,32.9,0,,False,46.1589688756992,,0.44161073825503355,0.0121580547112462,82.25,108241.0,0.5583892617449664
Apartment,studio,38.0,1.0,,8430,51.185273,2.809933,1969.0,,0,0,,,1,,,0,,0,,C,Flanders,West Flanders,8.9,0,,False,253.51065073257246,57.0,,0.02631578947368421,38.0,1444.0,
Apartment,apartment,67.0,1.0,1.0,3500,50.93272,5.347362,,Normal,0,0,,,1,,,0,,1,,C,Flanders,Limburg,1.1,0,,False,,,,0.014925373134328358,67.0,4489.0,
House,residence,170.0,3.0,2.0,1730,50.92036,4.165042,1930.0,Normal,0,0,,,0,3.0,3.0,1,,1,250.0,C,Flanders,Flemish Brabant,9.0,0,,False,714.4768565547986,96.0,0.68,0.01764705882352941,56.666666666666664,28900.0,0.31999999999999995
House,residence,158.0,3.0,1.0,2310,51.32973,4.775261,2025.0,New,0,1,1.0,,0,4.0,1.0,1,,1,,,Flanders,Antwerp,11.8,0,,False,268.12363830430195,1.0,,0.0189873417721519,52.666666666666664,24964.0,
Apartment,apartment,90.0,2.0,1.0,1080,50.85591773,4.30488336,2005.0,Excellent,0,0,,,1,,4.0,0,,1,,E,Brussels,Brussels Capital Region,3.3,0,2.0,False,16409.421711093237,21.0,,0.022222222222222223,45.0,8100.0,
Apartment,apartment,105.0,1.0,1.0,4020,50.6458534,5.6024737,,,0,1,1.0,,0,2.0,,0,,1,,B,Wallonia,Liège,2.2,0,1.0,False,2874.325750721212,,,0.009523809523809525,105.0,11025.0,
House,residence,200.0,3.0,1.0,2070,51.21315,4.333376,1987.0,Normal,0,1,1.0,,0,4.0,,1,350.0,1,524.0,B,Flanders,Antwerp,4.9,0,,False,,39.0,0.3816793893129771,0.015,66.66666666666667,40000.0,0.6183206106870229
House,residence,92.0,2.0,1.0,8930,50.782807,3.1641132,1884.0,Normal,0,0,,Fully equipped,0,2.0,,1,55.0,1,243.0,D,Flanders,West Flanders,5.6,0,,False,1042.8778181282994,142.0,0.3786008230452675,0.021739130434782608,46.0,8464.0,0.6213991769547325
House,residence,65.0,2.0,1.0,4000,50.6482202,5.5873229,,Fully renovated,0,0,,,0,2.0,,0,,0,,D,Wallonia,Liège,1.8,0,,False,2874.325750721212,,,0.03076923076923077,32.5,4225.0,
House,residence,140.0,4.0,1.0,9500,50.7743863,3.8890477,1970.0,Normal,0,0,,,0,2.0,3.0,1,40.0,1,130.0,F,Flanders,East Flanders,21.0,0,,False,440.14729038737596,56.0,1.0769230769230769,0.02857142857142857,35.0,19600.0,-0.07692307692307687
Apartment,apartment,95.0,2.0,1.0,1050,50.8235717,4.3766927,1962.0,Normal,0,0,,Super equipped,1,2.0,7.0,0,,1,,D,Brussels,Brussels Capital Region,3.5,0,1.0,False,10007.880162151841,64.0,,0.021052631578947368,47.5,9025.0,
House,residence,120.0,3.0,1.0,1730,50.92078,4.1865409,1930.0,To renovate,0,1,,Fully equipped,0,4.0,,1,,1,220.0,E,Flanders,Flemish Brabant,10.5,0,,False,714.4768565547986,96.0,0.5454545454545454,0.025,40.0,14400.0,0.4545454545454546
House,residence,131.0,3.0,1.0,7300,50.425877,3.7969506,,To renovate,0,1,2.0,,0,3.0,,1,,0,475.0,F,Wallonia,Hainaut,11.4,0,,False,1016.183266977162,,0.27578947368421053,0.022900763358778626,43.666666666666664,17161.0,0.7242105263157894
House,residence,249.0,3.0,1.0,9820,50.9705528,3.735702,1934.0,To renovate,0,1,1.0,,0,4.0,1.0,1,,1,708.0,F,Flanders,East Flanders,9.4,0,,False,,92.0,0.3516949152542373,0.012048192771084338,83.0,62001.0,0.6483050847457628
House,residence,163.0,2.0,1.0,4217,50.5481654,5.1261435,,To renovate,0,1,,,0,4.0,,1,,0,350.0,G,Wallonia,Liège,20.4,0,,False,145.77020051629663,,0.4657142857142857,0.012269938650306749,81.5,26569.0,0.5342857142857143
Apartment,apartment,90.0,2.0,1.0,4300,50.6897996,5.2607871,2007.0,Normal,0,1,1.0,,0,2.0,,1,60.0,1,,B,Wallonia,Liège,15.1,0,,False,497.44264652579466,19.0,,0.022222222222222223,45.0,8100.0,
House,residence,57.0,1.0,1.0,5500,50.2340362,4.9169434,,Fully renovated,0,1,2.0,Fully equipped,0,4.0,,1,600.0,1,,F,Wallonia,Namur,26.1,0,,False,132.54747394308055,,,0.017543859649122806,57.0,3249.0,
Apartment,penthouse,200.0,3.0,2.0,4620,50.6113162,5.7089783,2025.0,New,0,0,,,1,3.0,,0,,1,,A+,Wallonia,Liège,9.4,0,3.0,False,1196.6087628668017,1.0,,0.015,66.66666666666667,40000.0,
House,residence,189.0,3.0,1.0,8470,51.155251,2.9578078,1958.0,To renovate,0,0,,,0,2.0,,1,,1,,F,Flanders,West Flanders,7.0,0,,False,282.84055337448393,68.0,,0.015873015873015872,63.0,35721.0,
House,residence,235.0,5.0,1.0,1450,50.58947,4.641171,1850.0,To renovate,0,0,,Partially equipped,0,2.0,,1,,0,1337.0,E,Wallonia,Walloon Brabant,21.0,0,,False,247.4841367959587,176.0,0.17576664173522813,0.02127659574468085,47.0,55225.0,0.8242333582647718
House,residence,,3.0,1.0,5150,50.4355319,4.7601498,,New,0,0,,,0,2.0,,1,,1,314.0,,Wallonia,Namur,8.4,0,,False,206.6005147710636,,,,,,
Apartment,apartment,92.0,2.0,1.0,5100,50.4460479,4.8992345,,,0,0,,,0,4.0,3.0,0,,1,,A,Wallonia,Namur,3.2,0,3.0,False,653.844532744602,,,0.021739130434782608,46.0,8464.0,
House,residence,302.0,7.0,2.0,4877,50.5904409,5.7470794,1850.0,To renovate,0,1,1.0,,0,3.0,4.0,1,,1,816.0,E,Wallonia,Liège,8.2,0,,False,260.1339274568132,176.0,0.3700980392156863,0.023178807947019868,43.142857142857146,91204.0,0.6299019607843137
Apartment,apartment,55.0,1.0,1.0,1060,50.8301436,4.3402184,1960.0,,0,0,,Fully equipped,1,2.0,8.0,0,,0,,F,Brussels,Brussels Capital Region,2.4,0,6.0,False,19270.221665394678,66.0,,0.01818181818181818,55.0,3025.0,
House,mixed-building,900.0,3.0,,4040,50.67529,5.6357800000000005,2024.0,New,0,0,,Not equipped,0,3.0,3.0,1,,1,,,Wallonia,Liège,6.2,0,,False,1748.1486656413806,2.0,,0.0033333333333333335,300.0,810000.0,
House,residence,150.0,3.0,3.0,1180,50.8142756,4.3606622,,,0,0,,,0,2.0,,0,,0,266.0,A,Brussels,Brussels Capital Region,2.2,1,,False,3811.786011123928,,0.5639097744360902,0.02,50.0,22500.0,0.43609022556390975
House,residence,217.0,3.0,2.0,2640,51.17429,4.437708,1939.0,To renovate,0,1,2.0,,0,,2.0,1,85.0,0,,C,Flanders,Antwerp,5.6,0,,False,3434.5889572582723,87.0,,0.013824884792626729,72.33333333333333,47089.0,
Apartment,penthouse,288.0,2.0,2.0,1080,50.8569755,4.3193694,2014.0,Excellent,1,0,,Super equipped,1,4.0,5.0,0,,1,,D,Brussels,Brussels Capital Region,2.4,0,5.0,False,16409.421711093237,12.0,,0.006944444444444444,144.0,82944.0,
House,residence,120.0,3.0,,4480,50.5810539,5.4000435,1957.0,To renovate,0,1,,,0,3.0,2.0,1,60.0,1,216.0,E,Wallonia,Liège,13.9,0,,False,230.35327787103142,69.0,0.5555555555555556,0.025,40.0,14400.0,0.4444444444444444
House,residence,140.0,3.0,2.0,6680,50.02476536,5.50260265,2026.0,Normal,0,0,,,0,4.0,,0,,1,750.0,A,Wallonia,Luxembourg,44.1,0,,False,27.43398795458213,0.0,0.18666666666666668,0.02142857142857143,46.666666666666664,19600.0,0.8133333333333334
House,residence,,4.0,1.0,7712,50.722568,3.2326156,,,0,0,,,0,2.0,,1,,0,795.0,C,Wallonia,Hainaut,2.7,0,,False,1484.477213875128,,,,,,
House,residence,125.0,2.0,1.0,6220,50.45533205,4.52756101,,Normal,0,1,1.0,,0,4.0,1.0,1,,0,785.0,E,Wallonia,Hainaut,7.7,0,,False,385.413160337376,,0.1592356687898089,0.016,62.5,15625.0,0.8407643312101911
House,residence,199.0,5.0,1.0,2930,51.2924881,4.4825499,1930.0,Normal,0,0,,,0,3.0,,1,,1,1342.0,D,Flanders,Antwerp,9.9,0,,False,995.7494922702998,96.0,0.1482861400894188,0.02512562814070352,39.8,39601.0,0.8517138599105812
House,residence,113.0,3.0,1.0,2870,51.07759,4.3257,1955.0,Normal,0,1,1.0,,0,2.0,,1,173.0,0,277.0,B,Flanders,Antwerp,12.1,0,,False,550.8207594025022,71.0,0.40794223826714804,0.02654867256637168,37.666666666666664,12769.0,0.592057761732852
House,residence,240.0,2.0,1.0,7860,50.7047124,3.8348594,,,0,0,,,0,3.0,,0,,1,130.0,E,Wallonia,Hainaut,29.1,0,,False,259.4277493197508,,1.8461538461538463,0.008333333333333333,120.0,57600.0,-0.8461538461538463
Apartment,apartment,101.0,3.0,1.0,8800,50.9502348,3.1200384,2007.0,Excellent,0,1,1.0,,1,,4.0,1,,1,,B,Flanders,West Flanders,0.5,0,1.0,False,1107.484154466737,19.0,,0.0297029702970297,33.666666666666664,10201.0,
House,residence,228.0,3.0,1.0,9140,51.15714,4.204226,2026.0,New,0,1,1.0,,0,3.0,2.0,1,,1,456.0,,Flanders,East Flanders,4.4,0,,False,788.426066426074,0.0,0.5,0.013157894736842105,76.0,51984.0,0.5
House,villa,398.0,4.0,2.0,9290,51.02547,4.005725,1899.0,,0,1,4.0,,1,3.0,,1,,1,2125.0,F,Flanders,East Flanders,6.7,0,,False,403.5178622368933,127.0,0.18729411764705883,0.010050251256281407,99.5,158404.0,0.8127058823529412
Apartment,apartment,74.0,2.0,1.0,8670,51.1200199,2.6378157,2025.0,New,0,0,,,1,,4.0,0,,1,,,Flanders,West Flanders,3.9,1,3.0,False,426.07509778363584,1.0,,0.02702702702702703,37.0,5476.0,
Apartment,studio,57.0,1.0,1.0,4920,50.4734766,5.6736668,1900.0,To renovate,0,0,,Partially equipped,0,,3.0,0,,0,,G,Wallonia,Liège,18.6,0,3.0,False,162.27895578136088,126.0,,0.017543859649122806,57.0,3249.0,
Apartment,studio,55.0,1.0,1.0,8670,51.1083644,2.6076405,,Normal,0,1,,,1,,3.0,0,,1,,,Flanders,West Flanders,1.5,1,3.0,False,426.07509778363584,,,0.01818181818181818,55.0,3025.0,
House,residence,83.0,2.0,,7783,50.703152,2.8975904,,,0,0,,,0,2.0,,1,,1,110.0,G,Wallonia,Hainaut,13.7,0,,False,298.94760548429673,,0.7545454545454545,0.024096385542168676,41.5,6889.0,0.24545454545454548
Apartment,apartment,96.0,2.0,1.0,3960,51.1401103,5.6023931000000005,1993.0,,0,1,1.0,,0,,,0,,1,,C,Flanders,Limburg,20.7,0,,False,264.84252057266514,33.0,,0.020833333333333332,48.0,9216.0,
Apartment,apartment,82.0,2.0,1.0,1080,50.86909,4.3415,1935.0,To renovate,0,0,,,0,,,0,,1,,E,Brussels,Brussels Capital Region,2.2,0,3.0,False,16409.421711093237,91.0,,0.024390243902439025,41.0,6724.0,
House,residence,152.0,3.0,1.0,6041,50.4615274,4.4292815,1875.0,Excellent,0,0,,,0,2.0,,0,,0,163.0,C,Wallonia,Hainaut,5.7,0,,False,1998.7147535770227,151.0,0.9325153374233128,0.019736842105263157,50.666666666666664,23104.0,0.06748466257668717
House,residence,127.0,3.0,1.0,6031,50.4115866,4.3922304,1900.0,Normal,0,0,,Fully equipped,0,2.0,3.0,1,,1,,C,Wallonia,Hainaut,3.7,0,,False,1998.7147535770227,126.0,,0.023622047244094488,42.333333333333336,16129.0,
Apartment,apartment,63.0,1.0,1.0,1400,50.59825765,4.32942653,2008.0,,0,0,,,1,2.0,4.0,0,,1,,C,Wallonia,Walloon Brabant,16.5,0,1.0,False,483.7734161538502,18.0,,0.015873015873015872,63.0,3969.0,
Apartment,apartment,95.0,3.0,1.0,1300,50.7158951,4.6128257,,Normal,0,0,,,1,3.0,11.0,0,,1,,D,Wallonia,Walloon Brabant,19.2,0,3.0,False,844.8819268796698,,,0.031578947368421054,31.666666666666668,9025.0,
House,residence,159.0,3.0,1.0,1070,50.84471976,4.31480458,1958.0,,0,1,1.0,,0,3.0,,1,5.0,1,64.0,G,Brussels,Brussels Capital Region,2.7,0,,False,7185.624093582328,68.0,2.484375,0.018867924528301886,53.0,25281.0,-1.484375
House,residence,270.0,4.0,1.0,2060,51.22674,4.419718,1960.0,Normal,0,0,,,0,2.0,,0,,0,80.0,C,Flanders,Antwerp,1.5,0,,False,2699.1056940804588,66.0,3.375,0.014814814814814815,67.5,72900.0,-2.375
Apartment,apartment,575.0,11.0,5.0,5300,50.50081,5.084708,1875.0,To renovate,0,1,5.0,,0,4.0,,0,,1,,E,Wallonia,Namur,15.8,0,,False,327.8477400802004,151.0,,0.019130434782608695,52.27272727272727,330625.0,
House,villa,,3.0,,6440,50.1505494,4.3453094,,,0,0,,,0,3.0,,0,,0,544.0,,Wallonia,Hainaut,29.8,0,,False,46.993854744200064,,,,,,
House,residence,190.0,4.0,2.0,1348,50.668081,4.6118324,1976.0,Excellent,0,0,,Super equipped,0,4.0,1.0,1,,1,,C,Wallonia,Walloon Brabant,24.4,0,,False,950.9492560785022,50.0,,0.021052631578947368,47.5,36100.0,
House,mixed-building,100.0,1.0,1.0,7012,50.4479352,3.8990501,,Normal,0,0,,Fully equipped,0,2.0,,0,,1,180.0,,Wallonia,Hainaut,3.8,0,,False,658.1789437220868,,0.5555555555555556,0.01,100.0,10000.0,0.4444444444444444
House,residence,181.0,3.0,1.0,2020,51.18451,4.385418,,Normal,0,1,1.0,,0,,2.0,0,,1,,E,Flanders,Antwerp,4.1,0,,False,2699.1056940804588,,,0.016574585635359115,60.333333333333336,32761.0,
House,residence,290.0,5.0,1.0,1440,50.6886475,4.2745742,1998.0,Normal,0,0,,,0,4.0,2.0,1,200.0,1,1111.0,C,Wallonia,Walloon Brabant,18.8,0,,False,467.6224546891662,28.0,0.26102610261026105,0.017241379310344827,58.0,84100.0,0.738973897389739
House,residence,153.0,3.0,1.0,2800,51.03045,4.473799,1777.0,To renovate,0,0,,,0,3.0,,1,,0,93.0,D,Flanders,Antwerp,0.6000000000000001,0,,False,1362.8044856817278,249.0,1.6451612903225807,0.0196078431372549,51.0,23409.0,-0.6451612903225807
House,residence,230.0,3.0,2.0,7382,50.3830616,3.7175716,,To renovate,0,1,1.0,,0,2.0,,1,,1,,G,Wallonia,Hainaut,18.4,0,,False,319.3830255621875,,,0.013043478260869565,76.66666666666667,52900.0,
Apartment,apartment,,1.0,1.0,7110,50.4780634,4.1568224,,,0,1,,,0,,,0,,0,,,Wallonia,Hainaut,2.3,0,2.0,False,1265.1388437874166,,,,,,
House,residence,170.0,3.0,1.0,1350,50.6606296,5.0610884,2025.0,New,0,0,,,0,3.0,,1,,1,478.0,A,Wallonia,Walloon Brabant,19.6,0,,False,178.98389094895333,1.0,0.35564853556485354,0.01764705882352941,56.666666666666664,28900.0,0.6443514644351465
House,residence,74.0,1.0,1.0,5670,50.0792595,4.5487643,,To renovate,0,0,,,0,,,1,,0,,G,Wallonia,Namur,37.6,0,,False,46.33033330367375,,,0.013513513513513514,74.0,5476.0,
House,residence,166.0,3.0,2.0,7110,50.4921338,4.1454392,,Normal,0,0,,Partially equipped,0,2.0,2.0,1,,1,279.0,D,Wallonia,Hainaut,3.4,0,,False,1265.1388437874166,,0.5949820788530465,0.018072289156626505,55.333333333333336,27556.0,0.40501792114695345
House,mixed-building,195.0,6.0,2.0,1070,50.8365808,4.308187,,To renovate,0,1,1.0,,0,3.0,,1,400.0,1,,G,Brussels,Brussels Capital Region,3.4,0,,False,7185.624093582328,,,0.03076923076923077,32.5,38025.0,
Apartment,apartment,127.0,2.0,1.0,9000,51.0539045,3.7178253,2017.0,Normal,0,1,1.0,Super equipped,1,2.0,4.0,1,85.0,1,,A,Flanders,East Flanders,0.1,0,4.0,False,1728.1862462455617,9.0,,0.015748031496062992,63.5,16129.0,
House,residence,351.0,3.0,2.0,3071,50.90132,4.54779,,Normal,0,1,1.0,,0,,,1,,0,,C,Flanders,Flemish Brabant,11.0,0,,False,616.2636165327465,,,0.008547008547008548,117.0,123201.0,
House,residence,315.0,4.0,1.0,7700,50.742058,3.2169535,,,0,1,1.0,,0,,,0,,0,180.0,D,Wallonia,Hainaut,0.3,0,,False,1484.477213875128,,1.75,0.012698412698412698,78.75,99225.0,-0.75
House,residence,309.0,6.0,2.0,1050,50.8235717,4.3766927,1848.0,Excellent,0,0,,,0,2.0,3.0,0,,1,,F,Brussels,Brussels Capital Region,3.5,0,,False,10007.880162151841,178.0,,0.019417475728155338,51.5,95481.0,
Apartment,apartment,89.0,2.0,1.0,9340,50.9650948,3.9877685,1998.0,Normal,0,1,1.0,,0,2.0,,0,,1,,B,Flanders,East Flanders,4.7,0,,False,649.8485695324549,28.0,,0.02247191011235955,44.5,7921.0,
House,villa,179.0,3.0,1.0,5530,50.3364032,4.972503,1972.0,Normal,0,1,1.0,,0,4.0,1.0,1,500.0,1,652.0,D,Wallonia,Namur,16.3,0,,False,161.28052877960113,54.0,0.2745398773006135,0.01675977653631285,59.666666666666664,32041.0,0.7254601226993864
Apartment,apartment,104.0,2.0,1.0,8200,51.1973562,3.1793237,1969.0,Normal,0,1,1.0,Fully equipped,1,2.0,4.0,0,,1,,B,Flanders,West Flanders,3.4,0,1.0,False,851.9094909591487,57.0,,0.019230769230769232,52.0,10816.0,
House,residence,200.0,4.0,1.0,7730,50.6755806,3.2758222,,Normal,0,1,1.0,Fully equipped,0,2.0,,1,255.0,1,398.0,D,Wallonia,Hainaut,8.7,0,,False,339.0686785874345,,0.5025125628140703,0.02,50.0,40000.0,0.4974874371859297
House,residence,253.0,5.0,1.0,9473,50.9002291,4.057718,,Normal,0,0,,Super equipped,0,3.0,2.0,1,290.0,1,530.0,C,Flanders,East Flanders,4.4,0,,False,1533.1500425316233,,0.47735849056603774,0.019762845849802372,50.6,64009.0,0.5226415094339623
Apartment,studio,40.0,,1.0,1180,50.7840971,4.3262378,1976.0,Normal,0,1,,Partially equipped,1,,5.0,0,,1,,G,Brussels,Brussels Capital Region,2.1,1,5.0,False,3811.786011123928,50.0,,,,1600.0,
Apartment,apartment,102.0,2.0,1.0,1000,50.8648307,4.3491892,,New,0,0,,,0,3.0,6.0,0,,1,,,Brussels,Brussels Capital Region,1.6,0,1.0,False,5993.831924903229,,,0.0196078431372549,51.0,10404.0,
House,master-house,226.0,7.0,2.0,4900,50.4882009,5.8713373,1899.0,Normal,0,0,,Fully equipped,0,2.0,3.0,1,166.0,1,272.0,G,Wallonia,Liège,11.2,0,,False,246.09942683961563,127.0,0.8308823529411765,0.030973451327433628,32.285714285714285,51076.0,0.16911764705882348
House,residence,100.0,2.0,1.0,4032,50.6052305,5.6232821,1918.0,Normal,0,0,,Fully equipped,0,2.0,2.0,0,,1,93.0,E,Wallonia,Liège,4.3,0,,False,2874.325750721212,108.0,1.075268817204301,0.02,50.0,10000.0,-0.07526881720430101
House,residence,,2.0,,3945,51.1169942,5.1793864,,,0,1,,,0,4.0,,0,,0,21189.0,F,Flanders,Limburg,14.1,0,,False,,,,,,,
House,residence,255.0,4.0,2.0,6030,50.4055222,4.3957235,,To renovate,0,1,1.0,,0,2.0,,1,719.0,1,1089.0,F,Wallonia,Hainaut,3.5,0,,False,1998.7147535770227,,0.23415977961432508,0.01568627450980392,63.75,65025.0,0.7658402203856749
House,residence,250.0,4.0,1.0,7180,50.5285674,4.2721491,1850.0,To renovate,0,0,,,0,4.0,,1,1800.0,0,3172.0,F,Wallonia,Hainaut,8.0,0,,False,182.3911750021021,176.0,0.07881462799495587,0.016,62.5,62500.0,0.9211853720050441
House,residence,190.0,4.0,2.0,5370,50.3647074,5.2395547,,New,0,0,,,0,4.0,,1,,0,1940.0,A+,Wallonia,Namur,28.7,0,,False,52.142788948616214,,0.0979381443298969,0.021052631578947368,47.5,36100.0,0.9020618556701031
House,residence,230.0,4.0,1.0,5081,50.5227672,4.7714124,,,0,0,,,0,3.0,,1,,1,450.0,D,Wallonia,Namur,9.2,0,,False,177.15988714640676,,0.5111111111111111,0.017391304347826087,57.5,52900.0,0.48888888888888893
House,residence,304.0,8.0,8.0,7503,50.6229047,3.3471214,2000.0,Fully renovated,0,0,,,0,,1.0,0,,1,,G,Wallonia,Hainaut,3.5,0,,False,320.3777275931326,26.0,,0.02631578947368421,38.0,92416.0,
House,residence,161.0,4.0,1.0,8370,51.3096395,3.1216893,1951.0,Fully renovated,0,0,,,0,,2.0,0,,1,108.0,C,Flanders,West Flanders,13.3,0,,False,1086.780500451102,75.0,1.4907407407407407,0.024844720496894408,40.25,25921.0,-0.4907407407407407
House,residence,120.0,3.0,2.0,6724,49.72958,5.648635,2025.0,New,0,0,,,0,2.0,,1,,0,154.0,,Wallonia,Luxembourg,13.1,0,,False,83.73700915844691,1.0,0.7792207792207793,0.025,40.0,14400.0,0.22077922077922074
House,residence,139.0,3.0,1.0,3580,51.0822614,5.3091598300000005,1963.0,,0,0,,,0,4.0,,1,,0,789.0,F,Flanders,Limburg,16.9,0,,False,620.5969306431582,63.0,0.1761723700887199,0.02158273381294964,46.333333333333336,19321.0,0.8238276299112801
